ProductID,Category,Colour,ProductTitle,ImageURL,Price,Condition
41967,Topwear,White,Gini and Jony Boys United White T-shirt,http://assets.myntassets.com/v1/images/style/properties/c49d70a36997325697d7e8ed960c63ee_images.jpg,75,New
2719,Bottomwear,Blue,Disney Kids Boy's Tiger Print Denim Pants,http://assets.myntassets.com/v1/images/style/properties/4ebefa2291984ff0ffab0d1f11120248_images.jpg,90,Used
41993,Bottomwear,Black,Gini and Jony Boys Customised Black Shorts,http://assets.myntassets.com/v1/images/style/properties/383706c469bf8e96b01cbe9ed010fca4_images.jpg,115,New
36203,Bottomwear,Beige,Gini Jony Boys Beige Shorts,http://assets.myntassets.com/v1/images/style/properties/bee258db20149f99aa14ee48341e3e80_images.jpg,75,Used
41994,Bottomwear,White,Gini and Jony Boys Boxer White Shorts,http://assets.myntassets.com/v1/images/style/properties/52fa1a17b52c367e7bfb3b5da8b09454_images.jpg,40,Used
41960,Topwear,Red,Gini and Jony Boys Authentic Red Shirt,http://assets.myntassets.com/v1/images/style/properties/1d0e3b4ddbd116259f838114996c3a52_images.jpg,20,New
38955,Topwear,Green,Palm Tree Boys Printed Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/305ddf158ef8b1169139e8f6883ec554_images.jpg,85,New
41969,Topwear,Red,Gini and Jony Boys Surfs Up Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/25f3a620d56de085281628cbc74d868e_images.jpg,105,Used
36000,Topwear,Navy Blue,Ben 10 Boys Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/4cb9aa5af5e6313197709ce16bfc7fc8_images.jpg,25,Used
52121,Topwear,Navy Blue,Doodle Boys Navy Blue Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/09b29dc38e2411883faadfa83997ebc2_images.jpg,110,Used
34101,Topwear,Grey,Doodle Boys Printed Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/51ea2d72f42d79a838fd83361b2f3e8f_images.jpg,25,Used
15044,Topwear,Yellow,ADIDAS Kids Boys Printed Yellow Tshirts,http://assets.myntassets.com/v1/images/style/properties/e9f121f8ff86c0d5507b9397090a1e13_images.jpg,75,Used
38952,Topwear,Navy Blue,Gini and Jony Boys Pack of 2 T-shirts,http://assets.myntassets.com/v1/images/style/properties/b88f71d3c86778f3667ff9296d62c8dc_images.jpg,105,New
38999,Topwear,White,Gini and Jony Boys Around the World White Shirts,http://assets.myntassets.com/v1/images/style/properties/553b3cec5a88fbef0ee6833ebb7108df_images.jpg,70,New
35884,Topwear,Blue,Jungle Book Boys Little help Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/f1e6d70546dfa321ba3f3a40e14f2212_images.jpg,80,New
38939,Bottomwear,Blue,Gini and Jony Boys Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/a56faabdd0c83944dcb5754f7c27b546_images.jpg,45,Used
23129,Topwear,Yellow,Chhota Bheem Kids Boys Bheem Expressions Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/dd36ca55efe1138e0e196266cf7adbe2_images.jpg,90,New
41750,Topwear,Green,Doodle Boys Printed Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/e0a6fed485b7380e8c16de565b1b84d2_images.jpg,40,Used
33142,Topwear,Blue,Gini and Jony Boys Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/df0e9af4fc51aa0e6a01e30f04e54f62_images.jpg,55,New
4211,Topwear,Blue,Disney Kids Boy's Blue Donald Kidswear,http://assets.myntassets.com/v1/images/style/properties/638c4b140298c130d9798a0927888bc4_images.jpg,105,Used
37516,Bottomwear,White,Madagascar3 Infant Boys White Leggings,http://assets.myntassets.com/v1/images/style/properties/34a50cff2187d8c4f844406eded4afe1_images.jpg,35,New
37172,Bottomwear,Black,United Colors of Benetton Boys Black Shorts,http://assets.myntassets.com/v1/images/style/properties/31806394cf7eff5dc40d05d7059d95bc_images.jpg,80,New
35877,Topwear,Yellow,Marvel Boys Comics Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/c0b444082d28b5d865c2a6d540d66e39_images.jpg,80,New
37378,Topwear,Blue,U.S. Polo Assn. Boys Blue Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Boys-Blue-Polo-T-shirt_f63510fdb596c787506abb6028a3106b_images.jpg,85,Used
35883,Topwear,Yellow,Jungle Book Boys Rumble In The Jungle Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/0342a1d019bcdb29d34073f9bf5f2fbe_images.jpg,75,Used
33145,Bottomwear,Blue,Gini and Jony Boys Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/98b0c33bdd28de0f71fb7fd8cce816a9_images.jpg,50,Used
48243,Topwear,Black,Avengers Boys Black Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/5556232a7146aa15f3cbc0e680d06aa8_images.jpg,95,New
3806,Topwear,Green,Disney Kids Boy's Green Mickey Ship Kidswear,http://assets.myntassets.com/v1/images/style/properties/441d644b183912b3389fd5d063b23f28_images.jpg,30,Used
37188,Topwear,Red,United Colors of Benetton Boys Printed Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/3bb61f369f7a74dcb30c02710c4ba361_images.jpg,50,Used
37527,Topwear,Blue,Madagascar3 Infant Boys Light Blue Snapsuit Romper,http://assets.myntassets.com/v1/images/style/properties/45b4a39402e3efcb9a2e6d1b80197854_images.jpg,105,New
34190,Topwear,Red,Gini and Jony Boys Printed Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/6db551b226910d3bebde19483d77f985_images.jpg,55,New
38937,Bottomwear,Blue,Gini and Jony Boys Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/5343f47aec49c7db4bd8cadf59d906ce_images.jpg,100,New
41305,Topwear,Red,Gini and Jony Boys Red & Blue Striped Tshirt,http://assets.myntassets.com/v1/images/style/properties/bad9ca35ca35b8ef3f0c06961fdfac54_images.jpg,110,Used
38765,Topwear,Green,Gini and Jony Boys Printed Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/c74864a2c5f76226e43c028835329ad0_images.jpg,65,New
48244,Topwear,Red,Avengers Boys Red Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/1aa0af14c07ba15c30233c51609bcba3_images.jpg,75,Used
43693,Topwear,White,Doodle Boys Printed White T-shirt,http://assets.myntassets.com/v1/images/style/properties/442be1a713db5808d0e25827113be95a_images.jpg,105,Used
35879,Topwear,Yellow,Marvel Boys Comics Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/bfe311f58bc61a2a11eae58af4a66c73_images.jpg,35,New
37520,Bottomwear,Yellow,Madagascar3 Infant Boys Lemon Yellow Shorts,http://assets.myntassets.com/v1/images/style/properties/fa94c19ae0b928f1619ccd75f8ff41ac_images.jpg,35,New
40958,Topwear,White,Gini and Jony Boys Unit White T-shirt,http://assets.myntassets.com/v1/images/style/properties/1fc8937623b158220e3a3409d6177e76_images.jpg,55,Used
31107,Topwear,Green,Gini and Jony Boys Printed Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/9c25cb7531fabcb71a619616321e73ab_images.jpg,25,Used
36322,Topwear,White,Mr.Men Boys Mr. Scatterbrain White T-shirt,http://assets.myntassets.com/v1/images/style/properties/61ff7587ddad508a0f3d3650424555f8_images.jpg,50,Used
5425,Topwear,Maroon,Ant Kids Boys's Anytime Maroon White Kidswear,http://assets.myntassets.com/v1/images/style/properties/1aa74ea3082d73e42dd3a89aeb164885_images.jpg,40,New
36746,Apparel Set,White,Mr.Men Boys Weeee!! White Clothing Set,http://assets.myntassets.com/v1/images/style/properties/5996a6b1227847b212b3004aaeadbca1_images.jpg,115,New
31100,Topwear,Navy Blue,Gini and Jony Boys Check Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/a48db466578f4b38576f196b2dd96972_images.jpg,65,New
36325,Topwear,White,Mr.Men Boys Mr. Happy White T-shirt,http://assets.myntassets.com/v1/images/style/properties/3ab6dd8bac8a4f9e748cf49d7d48b293_images.jpg,65,Used
5422,Topwear,Grey,Ant Kids Boy's Blue Grey Kidswear,http://assets.myntassets.com/v1/images/style/properties/fd15dd82bbf6154b130d7e6416e19c51_images.jpg,115,Used
34029,Topwear,Black,Palm Tree Boys Check Black Shirt,http://assets.myntassets.com/v1/images/style/properties/5f0b7d487afc38c0f5262e32dc9f4547_images.jpg,115,Used
40960,Topwear,White,Gini and Jony Boys Around the World White T-shirt,http://assets.myntassets.com/v1/images/style/properties/ba1ad96edcb8ff6e0fd087ffb196dd23_images.jpg,120,New
36313,Topwear,Yellow,Mr.Men Boys Blazing Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/6b7a2901d46dc2760102241e67acefd9_images.jpg,110,Used
34020,Topwear,Orange,Gini and Jony Boys Printed Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/c1e9ed158fe9ecd48a1bd26cec1a4dca_images.jpg,30,Used
34682,Topwear,White,Allen Solly Kids Boys Printed White T-shirt,http://assets.myntassets.com/v1/images/style/properties/67578dfa8835ab123b647c304bff2258_images.jpg,105,New
40155,Bottomwear,White,Gini and Jony Boys Beach White Shorts,http://assets.myntassets.com/v1/images/style/properties/641e2e93cc37109b136d03abe257a90c_images.jpg,100,New
36748,Apparel Set,Blue,Mr.Men Boys Mr. Small Blue Clothing Set,http://assets.myntassets.com/v1/images/style/properties/4a6a0aa40022d4f89eec3940517ac9ac_images.jpg,20,New
8334,Topwear,Green,Doodle Boy's Touring Championship Green Black Kidswear,http://assets.myntassets.com/v1/images/style/properties/94bf8c2d9e6b8160a8b2af2906287df2_images.jpg,20,New
31109,Topwear,Orange,Gini and Jony Boys Printed Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/bdd260146d436ae5b7ed2f4ebc0e35df_images.jpg,95,Used
40956,Topwear,Red,Gini and Jony Boys Comics Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/a913999991c21e8233f1d5fd1ab20802_images.jpg,90,New
54932,Topwear,Blue,Do u speak green Boys Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Blue-T-shirt_3d583c27eb5b5640b8185b1380765882_images.jpg,80,Used
40152,Topwear,Red,Gini and Jony Boys Surfs Up Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/cdb30cbf7eb51687c25a6203fe3fdfdb_images.jpg,45,Used
34027,Topwear,White,Gini and Jony Boys Printed White T-shirt,http://assets.myntassets.com/v1/images/style/properties/34d3bb84013c65dcb07a6a94be02edf8_images.jpg,25,Used
36314,Topwear,White,Mr.Men Boys Hmmph White T-shirt,http://assets.myntassets.com/v1/images/style/properties/f7f2c0141a17af94a5f1e2e71ab23396_images.jpg,75,New
40951,Topwear,Black,Gini and Jony Boys Core Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/1444a778e6d2252d0ee605fd8583b634_images.jpg,80,New
8333,Topwear,White,Doodle Boy's Car Print White Red Blue Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/bed58ddef5410ec7c17aba08fb4c20a9_images.jpg,80,New
34018,Topwear,Black,Gini and Jony Boys Black Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/117461ffe3d65d8af59c9df51a4d9cf9_images.jpg,75,New
40139,Topwear,Navy Blue,Gini and JonyBoys Around The World Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/023bd88503d9668550d5a7e69122ed16_images.jpg,55,New
10649,Topwear,White,Doodle Boys Grand Prix White Shirt,http://assets.myntassets.com/v1/images/style/properties/Doodle-Boy-Grand-Prix-Blue-Shirts_755156e9ed54fce087dddb94193ce811_images.jpg,30,Used
39753,Bottomwear,Khaki,Gini Jony Boys Khaki Trousers,http://assets.myntassets.com/v1/images/style/properties/c4a144ddce2009d29bddc007fcf8fbef_images.jpg,120,Used
22586,Topwear,Blue,Nike Kids Boys Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/2ff18aef96d9085a703f26579b614f3c_images.jpg,90,New
38478,Topwear,Red,Gini and Jony Boys Rodeo Red Shirts,http://assets.myntassets.com/v1/images/style/properties/efe725b2305255d13f931a78a899f88a_images.jpg,50,Used
36724,Topwear,Red,Gini and Jony Boys Polo Red T-Shirt,http://assets.myntassets.com/v1/images/style/properties/65a911addea1bf8870b669a5e8f4be5f_images.jpg,120,New
49843,Bottomwear,Khaki,Gini and Jony Boys Khaki Bermuda Shorts,http://assets.myntassets.com/v1/images/style/properties/73e4876759e49ccf5df9f339efe6dcc8_images.jpg,60,Used
5447,Topwear,Black,Ant Kids Boy's Anytime Check Black Shirt Kidswear,http://assets.myntassets.com/v1/images/style/properties/911748f20c7be6b2d7ebe9a98126183f_images.jpg,30,New
39754,Topwear,Red,Gini Jony Boys Printed Red Jacket,http://assets.myntassets.com/v1/images/style/properties/5fd6d94ac27cfadc13c658deb98d4a76_images.jpg,85,Used
46833,Topwear,Black,Gini and Jony Boys Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/5a50e04496ee6ba33aa60b6d00d921f0_images.jpg,55,Used
36723,Topwear,Yellow,Gini and Jony Boys Striped Yellow T-Shirt,http://assets.myntassets.com/v1/images/style/properties/7e3399300150de2a745ab28966736cc1_images.jpg,85,Used
5216,Topwear,Green,Disney Kids Boys Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/Disney-Kids-Boys-Green-T-shirt_1b6826280660fcabaec761f0f163d9c3_images.jpg,40,Used
54959,Topwear,Blue,Do u speak green Boys Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Blue-T-shirt_be628e3930d00b2609a2ac2ae7a55021_images.jpg,65,Used
30612,Topwear,Red,Nike Boys Printed Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/02ef7d0630b780565ebce56dd52112c9_images.jpg,95,Used
10671,Bottomwear,Green,Doodle Boy Army  Green Shorts,http://assets.myntassets.com/v1/images/style/properties/b9e9274cbb60758fc935f64d9dbc1bdc_images.jpg,50,New
2691,Bottomwear,Blue,Disney Kids Boy's Mickey Blue Denim Kidswear,http://assets.myntassets.com/v1/images/style/properties/afec73c71df4c7f38b4ec3b8db63570f_images.jpg,20,Used
8356,Topwear,Black,Doodle Boy's End Is Just Begining Black Kidswear,http://assets.myntassets.com/v1/images/style/properties/124e80d703099bbfc03d6a42df08c984_images.jpg,40,Used
40934,Topwear,White,Gini and JonyBoys Around the World White Shirts,http://assets.myntassets.com/v1/images/style/properties/3f8bd2857ec6eae50e6fad34024acf62_images.jpg,70,Used
34042,Topwear,Red,Gini and JonyBoys Check Red Shirt,http://assets.myntassets.com/v1/images/style/properties/c523713523ee613d6d2324f3ed0ea7db_images.jpg,40,Used
41011,Topwear,White,Gini and Jony Boys Pack Of Two White T-shirt,http://assets.myntassets.com/v1/images/style/properties/ebec4e865d0eba53484dd02028c8f857_images.jpg,60,Used
31154,Topwear,White,Gini and Jony Boys White T-shirt,http://assets.myntassets.com/v1/images/style/properties/7942e52db50e1c90147ff3c497d5b4c1_images.jpg,40,New
40137,Topwear,Grey,Gini and Jony Boys Around The World Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/f834b3c0003ff088b12b48d9eed93ce6_images.jpg,120,Used
40933,Bottomwear,Blue,Gini and Jony Boys Rodeo Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/47f71e5d1c21d915f1068c93c7cffbd4_images.jpg,80,Used
54957,Topwear,Yellow,Do u speak green Boys Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Yellow-T-shirt_13be110b01ddb1f979803cb0ed65678c_images.jpg,80,Used
8351,Topwear,Grey,Doodle Boy's Original Royal Classic Grey Melange Kidswear,http://assets.myntassets.com/v1/images/style/properties/47d94fb76efe6c5240a236a0b2a1b6ce_images.jpg,70,New
43587,Topwear,Navy Blue,Gini and Jony Boys Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/Gini-and-Jony-Boys-Shirt-White-Shirts_063565ef1045cd5281fd86d183afbf95_images.jpg,70,Used
40130,Topwear,White,Gini and Jony Boys Core White Shirt,http://assets.myntassets.com/v1/images/style/properties/94578e0e1a9c20949c6fc2d638cf101e_images.jpg,45,New
31153,Topwear,Black,Gini and Jony Boys Printed Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/5cf93878d158ac1124ecc8f1097c1d45_images.jpg,55,New
33260,Topwear,White,Gini and Jony Boys Check White Shirt,http://assets.myntassets.com/v1/images/style/properties/cf75b9b64f077434d75511370c04cb7f_images.jpg,45,New
34045,Topwear,Black,Gini and Jony Boys Black Shirt,http://assets.myntassets.com/v1/images/style/properties/bff431325f745baf77247497ac02dff2_images.jpg,30,Used
34026,Topwear,White,Gini and Jony Boys White Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/9eb7ae8020b8ce892daad5ae5c7df7e4_images.jpg,30,Used
5412,Bottomwear,Black,Ant Kids Boy's Black Dungree Kidswear,http://assets.myntassets.com/v1/images/style/properties/67d47e3025839e8251180a921f946995_images.jpg,80,Used
36315,Topwear,Red,Mr.Men Boys Just Looking Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/f5b0a40b729c672816a3f39d2795a804_images.jpg,80,New
40153,Topwear,Black,Gini and Jony Boys Surfs Up Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/a36e5cca8fd33079c02bf3682338b9e6_images.jpg,35,New
8332,Topwear,White,Doodle Boy's Car Print White Red Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/ad09deb93d4d3bb48f7d73a374e20f6b_images.jpg,115,New
34019,Topwear,Black,Palm Tree Boys Printed Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/962ae02e731cec7f696ca2c5ca913f4c_images.jpg,35,New
40950,Topwear,Black,Gini and Jony Boys Core Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/f710f3296161662a55e1d522a628e401_images.jpg,50,Used
34683,Topwear,Red,Allen Solly Kids Boys Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/d9b6187ddc7d5588488afad879f4239b_images.jpg,40,Used
40154,Topwear,Green,Gini and Jony Boys Rugby Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/e0edadcf863a152a1afab691c23bd136_images.jpg,80,Used
36312,Topwear,Navy Blue,Mr. Men Boys Mr. Rude Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/7f628b0c1b1c0ba8160709dff685313a_images.jpg,105,Used
34021,Topwear,Orange,Gini and Jony Boys Printed Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/1ffb18a7e6b51b0ede4b915072e68432_images.jpg,120,Used
40957,Topwear,Blue,Gini and Jony Boys Comics Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/af9554b53bf1e98ecdc992f98e236d75_images.jpg,50,Used
54933,Topwear,Beige,Do u speak green Boys Beige T-shirt,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Beige-T-shirt_3d8253deacb8a3de9123611ae79b7652_images.jpg,110,Used
31108,Topwear,White,Palm Tree Boys Printed White T-shirt,http://assets.myntassets.com/v1/images/style/properties/211cee098af0c1cd3495568820f24509_images.jpg,110,Used
8335,Topwear,Green,Doodle Boy's Touring Championship Green Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/aa2f1acd5547a9e0b3705c7347a6fa8c_images.jpg,20,Used
40162,Topwear,Yellow,Gini and Jony Boys Printed Yellow T-Shirt,http://assets.myntassets.com/v1/images/style/properties/aba7b600b9b6fb2bf3a5fa4e533283cb_images.jpg,55,Used
31101,Topwear,Black,Gini and Jony Boys Check Black Shirt,http://assets.myntassets.com/v1/images/style/properties/4a505bef2f41b38b56aeff5746327aa5_images.jpg,100,Used
36324,Topwear,White,Mr.Men Boys Mr. Happy White T-shirt,http://assets.myntassets.com/v1/images/style/properties/614274f2a5c4c257aeca49f28b448d9f_images.jpg,30,New
5423,Topwear,Blue,Ant Kids Boy's Grey Blue Kidswear,http://assets.myntassets.com/v1/images/style/properties/625fd687a222126ec83ce3f9d99498b5_images.jpg,100,Used
34028,Topwear,Black,Gini and Jony Boys Check White & Black Shirt,http://assets.myntassets.com/v1/images/style/properties/864617ce4fada18224ad8ba5fe4b9e84_images.jpg,55,New
31106,Topwear,White,Gini and Jony Boys Printed White T-shirt,http://assets.myntassets.com/v1/images/style/properties/b600dee347000c611bb54aacfcad0c74_images.jpg,30,Used
36323,Topwear,Green,Mr.Men Boys Mr. Funny Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/0a99f5359ba8ba65c616347a58a06697_images.jpg,65,Used
5424,Topwear,White,Ant Kids Boy's Whats Up White Navy Kidswear,http://assets.myntassets.com/v1/images/style/properties/Ant-Kids-Boys-Whats-Up-White-Navy-Kidswear_84e9a9cc8cb9a0649db285ecd823cb83_images.jpg,50,New
4192,Topwear,Green,Disney Kids Boy's Green Naughty Donald Kidswear,http://assets.myntassets.com/v1/images/style/properties/d9442e7afb62f9966eba6760397193b4_images.jpg,30,New
36747,Apparel Set,White,Mr.Men Boys I Am Sleeping White Clothing Set,http://assets.myntassets.com/v1/images/style/properties/d047e9939501d99cfdcc95d856f6d0ed_images.jpg,80,New
4730,Topwear,Blue,Disney Kids Boy's Champs Blue Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/6c71352571aa06a6e46ad16e6e9b47c1_images.jpg,105,Used
35995,Topwear,Purple,Ben 10 Boys Crew Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/0c59e3118c5d93415f2e2b13c563f073_images.jpg,80,New
8350,Topwear,White,Doodle Boy's I love Driving White Kidswear,http://assets.myntassets.com/v1/images/style/properties/86192bb0f5cf039884fa736f432ce07c_images.jpg,95,New
31152,Topwear,Yellow,Gini and Jony Boys Printed Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/aa01aeffffcead78b92fdb0e97d20e44_images.jpg,25,Used
34044,Topwear,Black,Gini and Jony Boys Black Shirt,http://assets.myntassets.com/v1/images/style/properties/e17e19bc7719c14414247930fc67ae03_images.jpg,95,Used
40131,Topwear,White,Gini and Jony Boys Customised White Shirt,http://assets.myntassets.com/v1/images/style/properties/2570e26c542a63b1363836958add61ac_images.jpg,85,New
8357,Topwear,Green,Doodle Boy's End Is Just Begining Green Kidswear,http://assets.myntassets.com/v1/images/style/properties/0679f587e85082b827247be7d7ba5a17_images.jpg,90,New
33259,Bottomwear,Blue,Gini & Jony Boys Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/ba941fa4a28eed7ffa13b1481fa57f8a_images.jpg,100,Used
43581,Topwear,White,Gini and Jony Boys White Shirt,http://assets.myntassets.com/v1/images/style/properties/76113a914367d2d043b4b01e47aae952_images.jpg,120,Used
40136,Topwear,White,Gini and Jony Boys Around The World White T-shirt,http://assets.myntassets.com/v1/images/style/properties/8e5d4f53f86affd48fc52bfb2ba696f5_images.jpg,40,New
34043,Topwear,Red,Palm Tree Boys Check Red Shirt,http://assets.myntassets.com/v1/images/style/properties/300ef064c78ae3779e8525165619edbd_images.jpg,50,New
31155,Topwear,Navy Blue,Gini and Jony Boys Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/42b2eecce2b98db8f7deee064b5582d9_images.jpg,100,Used
29157,Topwear,Pink,United Colors of Benetton Boys Hopeland Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/51b6653b5c25d230af55b8b256ce0437_images.jpg,75,New
39331,Topwear,White,Gini & Jony Boys White T-shirt,http://assets.myntassets.com/v1/images/style/properties/56d4411af0938a2590b41f144a4d374f_images.jpg,40,New
54958,Topwear,Green,Do u speak green Boys Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Blue-T-shirt_bcea918a3ce6c11b105bc838c73f03a2_images.jpg,45,Used
36722,Topwear,Red,Gini and Jony Boys Striped Red T-Shirt,http://assets.myntassets.com/v1/images/style/properties/8dd898164adb76a9698375278cb83fd8_images.jpg,55,New
39336,Bottomwear,Blue,Gini & Jony Boys Blue Shorts,http://assets.myntassets.com/v1/images/style/properties/69502697c021d626837190c944a88bea_images.jpg,20,Used
39752,Bottomwear,Khaki,Gini Jony Boys Khaki Trousers,http://assets.myntassets.com/v1/images/style/properties/4e168b6644148e3611b4318bfc187550_images.jpg,40,Used
40138,Topwear,Yellow,Gini and Jony Boys Under The Sun Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/8aa81b63ed80eca1630464364e4669dc_images.jpg,25,New
36725,Topwear,Green,Gini and Jony Boys Polo Green T-Shirt,http://assets.myntassets.com/v1/images/style/properties/17abee98e6dc6681173dd1515324212a_images.jpg,100,New
31164,Bottomwear,Blue,Gini and Jony Boys Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/Gini-and-Jony-Boys-Blue-Jeans_e24d754117cb8671784fdd384f79cb57_images.jpg,30,New
22587,Topwear,Purple,Nike Kids Boys Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/4616a5d953a777731d4bbc391654faf0_images.jpg,95,New
38479,Topwear,Green,Gini and Jony Boys Core Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/856aff6f64cbbe019e038b90c8eead10_images.jpg,115,Used
9204,Shoes,Black,Puma Men Future Cat Remix SF Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,25,New
18653,Flip Flops,Black,Fila Men Cush Flex Black Slippers,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,80,New
12967,Sandal,Black,ADIDAS Men Spry M Black Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,40,Used
9036,Shoes,Black,Buckaroo Men Flores Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/06edc2da9c6d103d299e5e8dafc5b6b9_images.jpg,60,New
39988,Shoes,White,Gas Men Europa White Shoes,http://assets.myntassets.com/v1/images/style/properties/9c3d77147758ab10f12caf6184fe13ef_images.jpg,70,New
3168,Shoes,White,Nike Men's Incinerate MSL White Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,105,New
10268,Shoes,Black,Clarks Men Hang Work Leather Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/2976e4095e7b3ae2de99df54d2adeaaa_images.jpg,45,Used
59435,Shoes,Black,Arrow Men Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Black-Formal-Shoes_70a3c7c185338a5636c8c0e668829bb6_images.jpg,50,New
22198,Shoes,Black,Timberland Men Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/70e74ca34b3b534b19d6b006d5bfad0a_images.jpg,50,Used
29570,Shoes,Purple,Vans Men Classic Slip-On Purple & Black Shoes,http://assets.myntassets.com/v1/images/style/properties/49f884ddf4420d869ad143857d3bc33d_images.jpg,20,Used
6628,Shoes,White,ADIDAS Men's Lowell White Silver Shoe,http://assets.myntassets.com/v1/images/style/properties/0707b75d2d44e9cec9d27c944294ddbe_images.jpg,55,New
26538,Shoes,Red,ID Men Red Shoes,http://assets.myntassets.com/v1/images/style/properties/6a6ebc47eaf2fe034bcfd94060a285ba_images.jpg,115,Used
49495,Shoes,Khaki,Vans Men Khaki Shoes,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Khaki-Shoes_dcaf7c703e9c0396650529df2b2a8893_images.jpg,50,Used
19123,Flip Flops,Silver,Lotto Men XL Water Man Silver Slippers,http://assets.myntassets.com/v1/images/style/properties/69482728a521cbd2ba571e36016d5f63_images.jpg,35,Used
43369,Flip Flops,Black,Reebok Men Black Possession Flip Flops,http://assets.myntassets.com/v1/images/style/properties/647838a2e988ab55b76c9aa9ddd15ad7_images.jpg,75,Used
